City,Date,PM2.5,PM10,NO2,AQI
Delhi,2023-11-20 16:00:00,58.0,84.3,47.0,94.80000000000001
Delhi,2023-11-20 17:00:00,94.3,138.8,72.8,214.19
Delhi,2023-11-20 18:00:00,102.9,150.4,73.2,242.57000000000002
Delhi,2023-11-20 19:00:00,105.0,153.2,73.4,249.5
Delhi,2023-11-20 20:00:00,104.1,151.3,71.9,246.52999999999997
Delhi,2023-11-20 21:00:00,101.5,147.1,68.1,237.95
Delhi,2023-11-20 22:00:00,97.6,141.6,62.5,225.07999999999998
Delhi,2023-11-20 23:00:00,92.0,133.2,55.2,206.6
Delhi,2023-11-21 00:00:00,85.7,123.9,44.8,184.81
Delhi,2023-11-21 01:00:00,79.9,115.7,32.8,165.67000000000002
Delhi,2023-11-21 02:00:00,75.2,109.0,23.4,150.16
Delhi,2023-11-21 03:00:00,71.7,104.3,18.1,138.61
Delhi,2023-11-21 04:00:00,69.4,101.0,15.6,131.02
Delhi,2023-11-21 05:00:00,65.0,95.0,13.8,116.5
Delhi,2023-11-21 06:00:00,67.8,99.0,20.5,125.73999999999998
Delhi,2023-11-21 07:00:00,73.3,107.3,29.3,143.89
Delhi,2023-11-21 08:00:00,76.4,111.8,33.5,154.12
Delhi,2023-11-21 09:00:00,78.2,115.0,28.5,160.06
Delhi,2023-11-21 10:00:00,78.5,115.7,18.8,161.05
Delhi,2023-11-21 11:00:00,75.7,112.5,11.2,151.81
Delhi,2023-11-21 12:00:00,75.0,112.0,7.3,149.5
Delhi,2023-11-21 13:00:00,72.9,109.2,5.5,142.57000000000002
Delhi,2023-11-21 14:00:00,70.8,106.2,7.4,135.64
Delhi,2023-11-21 15:00:00,68.0,102.0,16.0,126.4
Delhi,2023-11-21 16:00:00,66.6,99.2,28.4,121.77999999999997
Delhi,2023-11-21 17:00:00,91.7,136.0,35.0,205.61
Delhi,2023-11-21 18:00:00,93.1,137.8,34.1,210.23
Delhi,2023-11-21 19:00:00,91.7,135.5,32.7,205.61
Delhi,2023-11-21 20:00:00,88.7,130.9,30.6,194.71
Delhi,2023-11-21 21:00:00,85.2,125.7,27.4,183.16000000000003
Delhi,2023-11-21 22:00:00,81.3,119.7,23.4,170.29
Delhi,2023-11-21 23:00:00,77.5,114.1,19.7,157.75
Delhi,2023-11-22 00:00:00,74.7,110.1,16.1,148.51
Delhi,2023-11-22 01:00:00,73.6,108.3,12.8,144.88
Delhi,2023-11-22 02:00:00,73.3,108.0,10.5,143.89
Delhi,2023-11-22 03:00:00,73.3,108.3,9.3,143.89
Delhi,2023-11-22 04:00:00,73.8,109.2,9.3,145.54
Delhi,2023-11-22 05:00:00,74.0,109.4,10.6,146.2
Delhi,2023-11-22 06:00:00,77.8,114.8,17.1,158.73999999999998
Delhi,2023-11-22 07:00:00,82.0,121.1,25.9,172.6
Delhi,2023-11-22 08:00:00,85.0,125.3,30.3,182.5
Delhi,2023-11-22 09:00:00,84.5,125.3,26.2,180.85
Delhi,2023-11-22 10:00:00,82.9,123.4,17.8,175.57000000000002
Delhi,2023-11-22 11:00:00,77.5,115.5,11.2,157.75
Delhi,2023-11-22 12:00:00,68.2,101.3,7.2,127.06
Delhi,2023-11-22 13:00:00,61.5,91.0,5.1,104.95
Delhi,2023-11-22 14:00:00,57.0,84.8,8.5,93.2
Delhi,2023-11-22 15:00:00,54.0,80.6,22.0,88.4
Delhi,2023-11-22 16:00:00,55.4,82.2,41.0,90.64
Delhi,2023-11-22 17:00:00,83.4,122.9,60.0,177.22000000000003
Delhi,2023-11-22 18:00:00,92.9,136.9,62.6,209.57000000000002
Delhi,2023-11-22 19:00:00,99.2,145.8,66.0,230.36
Delhi,2023-11-22 20:00:00,105.0,154.6,67.8,249.5
Delhi,2023-11-22 21:00:00,110.6,162.5,66.8,267.97999999999996
Delhi,2023-11-22 22:00:00,113.4,167.2,64.3,277.22
Delhi,2023-11-22 23:00:00,112.2,165.8,61.2,273.26
Delhi,2023-11-23 00:00:00,108.0,159.7,57.5,259.4
Delhi,2023-11-23 01:00:00,103.6,153.7,53.3,244.88
Delhi,2023-11-23 02:00:00,100.8,149.5,49.8,235.64
Delhi,2023-11-23 03:00:00,98.5,146.7,45.9,228.05
Delhi,2023-11-23 04:00:00,97.1,144.8,42.8,223.42999999999998
Delhi,2023-11-23 05:00:00,92.7,138.3,42.6,208.91
Delhi,2023-11-23 06:00:00,99.9,149.0,54.2,232.67000000000002
Delhi,2023-11-23 07:00:00,115.5,171.4,69.3,284.15
Delhi,2023-11-23 08:00:00,127.6,188.1,74.9,315.2
Delhi,2023-11-23 09:00:00,107.3,159.3,61.4,257.09
Delhi,2023-11-23 10:00:00,91.3,136.9,38.3,204.29
Delhi,2023-11-23 11:00:00,85.9,129.0,21.1,185.47000000000003
Delhi,2023-11-23 12:00:00,80.3,121.1,13.1,166.98999999999998
Delhi,2023-11-23 13:00:00,78.9,119.2,10.9,162.37
Delhi,2023-11-23 14:00:00,77.8,117.3,19.6,158.73999999999998
Delhi,2023-11-23 15:00:00,78.0,117.3,47.1,159.4
Delhi,2023-11-23 16:00:00,88.9,132.7,85.5,195.37
Delhi,2023-11-23 17:00:00,137.8,204.9,113.8,335.6
Delhi,2023-11-23 18:00:00,159.7,236.6,119.8,379.4
Delhi,2023-11-23 19:00:00,177.4,261.7,127.6,414.8
Delhi,2023-11-23 20:00:00,189.5,279.4,130.6,439.0
Delhi,2023-11-23 21:00:00,196.0,288.7,124.9,452.0
Delhi,2023-11-23 22:00:00,196.0,288.7,114.5,452.0
Delhi,2023-11-23 23:00:00,188.1,277.5,103.8,436.2
Delhi,2023-11-24 00:00:00,175.1,258.0,93.9,410.2
Delhi,2023-11-24 01:00:00,161.6,238.4,83.9,383.2
Delhi,2023-11-24 02:00:00,149.5,221.2,75.6,359.0
Delhi,2023-11-24 03:00:00,139.2,206.3,67.8,338.4
Delhi,2023-11-24 04:00:00,132.7,196.5,61.7,325.4
Delhi,2023-11-24 05:00:00,116.9,174.2,56.9,288.77
Delhi,2023-11-24 06:00:00,122.0,181.1,71.0,304.0
Delhi,2023-11-24 07:00:00,135.5,200.7,89.4,331.0
Delhi,2023-11-24 08:00:00,144.8,212.3,95.2,349.6
Delhi,2023-11-24 09:00:00,129.5,190.5,76.2,319.0
Delhi,2023-11-24 10:00:00,111.5,166.2,44.7,270.95
Delhi,2023-11-24 11:00:00,102.4,155.1,20.7,240.92000000000002
Delhi,2023-11-24 12:00:00,94.3,144.4,10.3,214.19
Delhi,2023-11-24 13:00:00,86.8,133.2,7.3,188.44
Delhi,2023-11-24 14:00:00,79.6,122.5,13.2,164.67999999999998
Delhi,2023-11-24 15:00:00,74.5,114.6,33.7,147.85
Delhi,2023-11-24 16:00:00,82.0,123.9,63.2,172.6
Delhi,2023-11-24 17:00:00,143.9,217.0,96.1,347.8
Delhi,2023-11-24 18:00:00,159.7,239.3,100.6,379.4
Delhi,2023-11-24 19:00:00,170.9,256.1,106.3,401.8
Delhi,2023-11-24 20:00:00,175.1,261.7,106.7,410.2
Delhi,2023-11-24 21:00:00,172.3,257.0,97.6,404.6
Delhi,2023-11-24 22:00:00,163.4,244.0,83.2,386.8
Delhi,2023-11-24 23:00:00,148.1,220.7,69.9,356.2
Delhi,2023-11-25 00:00:00,131.3,195.6,59.6,322.6
Delhi,2023-11-25 01:00:00,116.2,172.3,50.2,286.46000000000004
Delhi,2023-11-25 02:00:00,102.4,151.3,42.2,240.92000000000002
Delhi,2023-11-25 03:00:00,89.9,131.8,34.4,198.67000000000002
Delhi,2023-11-25 04:00:00,79.4,115.7,27.9,164.02
Delhi,2023-11-25 05:00:00,73.1,105.9,22.6,143.22999999999996
Delhi,2023-11-25 06:00:00,71.7,102.9,29.9,138.61
Delhi,2023-11-25 07:00:00,78.2,112.0,39.6,160.06
Delhi,2023-11-25 08:00:00,81.7,116.6,44.2,171.61
Delhi,2023-11-25 09:00:00,80.1,114.6,38.8,166.32999999999998
Delhi,2023-11-25 10:00:00,74.3,106.2,28.4,147.19
Delhi,2023-11-25 11:00:00,68.2,97.6,20.1,127.06
Delhi,2023-11-25 12:00:00,62.6,90.6,14.1,108.58
Delhi,2023-11-25 13:00:00,58.1,85.2,10.3,94.96000000000001
Delhi,2023-11-25 14:00:00,54.6,81.3,15.4,89.36000000000001
Delhi,2023-11-25 15:00:00,54.4,81.3,36.6,89.03999999999999
Delhi,2023-11-25 16:00:00,61.5,91.0,66.8,104.95
Delhi,2023-11-25 17:00:00,110.1,162.5,97.0,266.33
Delhi,2023-11-25 18:00:00,129.9,190.9,104.3,319.8
Delhi,2023-11-25 19:00:00,147.6,216.1,114.1,355.2
Delhi,2023-11-25 20:00:00,162.1,237.0,120.7,384.2
